epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.2617377112893498,0.03106508875739645,3.2586857839064165,0.038461538461538464,0.001
2,3.260254484064439,0.030325443786982247,3.258572881872004,0.038461538461538464,0.001
3,3.2597931328941794,0.03550295857988166,3.2588649446314033,0.038461538461538464,0.001
4,3.2577512713039622,0.034023668639053255,3.223153894597834,0.07100591715976332,0.001
5,3.0659815704121307,0.07766272189349112,2.7164537689902564,0.11538461538461539,0.001
6,2.647366232030532,0.1235207100591716,2.5061908418482,0.15680473372781065,0.001
7,2.484610041450052,0.14829881656804733,2.3803864175623115,0.16568047337278108,0.001
8,2.434343012641458,0.14386094674556213,2.3281955285505815,0.15088757396449703,0.001
9,2.33172103657442,0.15495562130177515,2.26095310124484,0.17159763313609466,0.001
10,2.2569851987502156,0.1863905325443787,2.2265500372106377,0.1834319526627219,0.001
11,2.146023544143228,0.21153846153846154,2.013682809743014,0.2869822485207101,0.0008
12,2.0541583748424754,0.2485207100591716,2.028220837766474,0.257396449704142,0.0008
13,1.953216711212607,0.2781065088757396,1.937142545526678,0.27514792899408286,0.0008
14,1.8644883829004624,0.28217455621301774,1.8083642504431985,0.3136094674556213,0.0008
15,1.7449562423369465,0.3150887573964497,1.6852045167576184,0.3727810650887574,0.0008
16,1.6555978452458102,0.3605769230769231,1.5854258320548318,0.4171597633136095,0.0008
17,1.5868409703759585,0.3979289940828402,1.587361910126426,0.4171597633136095,0.0008
18,1.5355771555620081,0.41050295857988167,1.670000520619479,0.4349112426035503,0.0008
19,1.4485220376183006,0.4460059171597633,1.4934367266568271,0.47337278106508873,0.0008
20,1.3415240722544053,0.4992603550295858,1.243936294859106,0.5384615384615384,0.0008
21,1.1912064362974728,0.5318047337278107,1.106354838067835,0.5710059171597633,0.00064
22,1.1065069913864136,0.5569526627218935,1.10436702858318,0.5739644970414202,0.00064
23,1.0455591096597558,0.5861686390532544,1.0642759691585193,0.5857988165680473,0.00064
24,0.9286064421429353,0.625,1.0208988785743713,0.6449704142011834,0.00064
25,0.8140113409827737,0.6789940828402367,0.9020219905809923,0.650887573964497,0.00064
26,0.7615529000759125,0.6775147928994083,0.8318238448012959,0.6893491124260355,0.00064
27,0.6338491029599134,0.7392751479289941,0.7120051004669883,0.7366863905325444,0.00064
28,0.5758388203733108,0.7755177514792899,0.7236878032034094,0.7751479289940828,0.00064
29,0.46084266234846677,0.8321005917159763,0.5665269927545027,0.8431952662721893,0.00064
30,0.480805656489204,0.8413461538461539,0.5472704524343665,0.8136094674556213,0.00064
31,0.35780788502272437,0.8816568047337278,0.6198717789216475,0.8461538461538461,0.0005120000000000001
32,0.3460905256516793,0.8864644970414202,0.41461328823458066,0.8875739644970414,0.0005120000000000001
33,0.2478611986426746,0.9171597633136095,0.4199531674385071,0.8757396449704142,0.0005120000000000001
34,0.21190289140624158,0.9323224852071006,0.46571470526131714,0.893491124260355,0.0005120000000000001
35,0.19787013763014008,0.9360207100591716,0.34148790619590064,0.9112426035502958,0.0005120000000000001
36,0.21151645560474958,0.9356508875739645,0.3824949257753112,0.9201183431952663,0.0005120000000000001
37,0.14816143629962908,0.9626479289940828,0.4480036431076852,0.9408284023668639,0.0005120000000000001
38,0.13799684235059162,0.9674556213017751,0.29106725921685045,0.9526627218934911,0.0005120000000000001
39,0.13436619809226077,0.9681952662721893,0.41485085609284317,0.9378698224852071,0.0005120000000000001
40,0.10119629669386675,0.977810650887574,0.3048808402805166,0.9615384615384616,0.0005120000000000001
41,0.08399640071917983,0.9840976331360947,0.47915184510533104,0.9408284023668639,0.0004096000000000001
42,0.081175005025066,0.9840976331360947,0.3013705779290335,0.9497041420118343,0.0004096000000000001
43,0.05916193361558458,0.9885355029585798,0.34598635374145076,0.9585798816568047,0.0004096000000000001
44,0.06184881659334197,0.9900147928994083,0.28710414962419734,0.9585798816568047,0.0004096000000000001
45,0.051430149781791605,0.988905325443787,0.3158107363957573,0.9615384615384616,0.0004096000000000001
46,0.056984430650139556,0.9900147928994083,0.42239942405880854,0.9556213017751479,0.0004096000000000001
47,0.06161155511679895,0.988905325443787,0.2789675345305692,0.9674556213017751,0.0004096000000000001
48,0.056366174539332,0.985207100591716,0.34884841401468625,0.9142011834319527,0.0004096000000000001
49,0.04895574959433254,0.9918639053254438,0.3624228010038761,0.9556213017751479,0.0004096000000000001
50,0.036516123703297446,0.992603550295858,0.29414501922755415,0.9644970414201184,0.0004096000000000001
