epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.2620597082025866,0.036242603550295856,3.258681058883667,0.038461538461538464,0.001
2,3.260726280773387,0.03069526627218935,3.2587594985961914,0.038461538461538464,0.001
3,3.2605355178608613,0.03476331360946745,3.2582945173436944,0.038461538461538464,0.001
4,3.2600444625405705,0.03698224852071006,3.258187402378429,0.038461538461538464,0.001
5,3.257210983949549,0.040680473372781065,3.2328485358845103,0.05029585798816568,0.001
6,3.2343320594114418,0.045118343195266274,3.0798867399042305,0.05917159763313609,0.001
7,2.8649771465974694,0.09356508875739646,2.6212502392855557,0.12721893491124261,0.001
8,2.6339806135962993,0.1309171597633136,2.5415616035461426,0.1242603550295858,0.001
9,2.565826800290276,0.14016272189349113,2.442311070182107,0.15680473372781065,0.001
10,2.4569250162910015,0.16124260355029585,2.3267516873099585,0.1863905325443787,0.001
11,2.372458455141853,0.17751479289940827,2.26285060969266,0.21893491124260356,0.0008
12,2.271841276393217,0.19933431952662722,2.229879769411954,0.22781065088757396,0.0008
13,2.2312861863304585,0.20747041420118342,2.392792810093273,0.1834319526627219,0.0008
14,2.1368033689611097,0.21412721893491124,2.18360191041773,0.22781065088757396,0.0008
15,2.103857738831464,0.24186390532544377,2.310794646089727,0.19822485207100593,0.0008
16,2.022345129181357,0.2555473372781065,1.9493030201305042,0.28106508875739644,0.0008
17,1.9061765348210054,0.2988165680473373,1.8886126279830933,0.3431952662721893,0.0008
18,1.7971138112685259,0.319896449704142,1.8423028100620618,0.3254437869822485,0.0008
19,1.7575612306594848,0.3276627218934911,1.7977922396226362,0.3727810650887574,0.0008
20,1.7116312798331765,0.3494822485207101,1.7534263242374768,0.3816568047337278,0.0008
21,1.5544000092674704,0.40865384615384615,1.5104874805970625,0.47633136094674555,0.00064
22,1.3538801936542286,0.48039940828402367,1.521724971857938,0.5088757396449705,0.00064
23,1.265759930189918,0.5114644970414202,1.314704878763719,0.5946745562130178,0.00064
24,1.1450181785751792,0.5724852071005917,1.2346744537353516,0.6035502958579881,0.00064
25,1.024315644011778,0.6076183431952663,1.0557709823955188,0.6686390532544378,0.00064
26,0.8684414232478422,0.6830621301775148,0.8942648443308744,0.7337278106508875,0.00064
27,0.7479957868071163,0.7403846153846154,0.7252597700465809,0.7988165680473372,0.00064
28,0.6623117923736572,0.7869822485207101,0.9157856160944159,0.7840236686390533,0.00064
29,0.5341683478916393,0.8409763313609467,0.6068188683553175,0.863905325443787,0.00064
30,0.4456540030591628,0.8724112426035503,0.49605149030685425,0.8905325443786982,0.00064
31,0.3492604763192289,0.9075443786982249,0.408489660105922,0.9201183431952663,0.0005120000000000001
32,0.2976381453959381,0.9271449704142012,0.6947727785869078,0.8905325443786982,0.0005120000000000001
33,0.2705354515243979,0.9345414201183432,0.5037564621730284,0.9230769230769231,0.0005120000000000001
34,0.2257010345949846,0.9497041420118343,0.4143581905148246,0.9408284023668639,0.0005120000000000001
35,0.19368351134745515,0.9582100591715976,0.4870962012897838,0.9142011834319527,0.0005120000000000001
36,0.14777618782485233,0.9718934911242604,0.3078184044411914,0.9644970414201184,0.0005120000000000001
37,0.14266304542474886,0.9693047337278107,0.3283726387995888,0.9615384615384616,0.0005120000000000001
38,0.12592635493287269,0.9733727810650887,0.544219674373215,0.9142011834319527,0.0005120000000000001
39,0.14485430113752099,0.9678254437869822,0.375155271708288,0.9497041420118343,0.0005120000000000001
40,0.11887262835550834,0.9730029585798816,0.35448688691989944,0.9585798816568047,0.0005120000000000001
41,0.0893098226912758,0.9811390532544378,0.3530929707498713,0.9556213017751479,0.0004096000000000001
42,0.07014934819410829,0.9881656804733728,0.33586746534671297,0.9615384615384616,0.0004096000000000001
43,0.05695855321691317,0.988905325443787,0.507847220171243,0.9378698224852071,0.0004096000000000001
44,0.08009652131072739,0.9855769230769231,0.30782270088622515,0.9704142011834319,0.0004096000000000001
45,0.0458694668719545,0.9903846153846154,0.3668285060398789,0.9615384615384616,0.0004096000000000001
46,0.049418213341713826,0.9885355029585798,0.3994959775697101,0.9615384615384616,0.0004096000000000001
47,0.05120905758676064,0.9914940828402367,0.31665878513277596,0.9704142011834319,0.0004096000000000001
48,0.040321466092513324,0.9896449704142012,0.36089844262989407,0.9674556213017751,0.0004096000000000001
49,0.03738205848015187,0.9911242603550295,0.3074202804180624,0.9822485207100592,0.0004096000000000001
50,0.049246770055855024,0.9907544378698225,0.6170168315557848,0.9378698224852071,0.0004096000000000001
