epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.2620707259458652,0.031804733727810654,3.258569457314231,0.038461538461538464,0.001
2,3.260277821035946,0.03069526627218935,3.2586973146958784,0.038461538461538464,0.001
3,3.2594035653507007,0.04142011834319527,3.2588621269572866,0.038461538461538464,0.001
4,3.203633830126594,0.05103550295857988,2.9211412126367744,0.08875739644970414,0.001
5,2.737658884946038,0.11982248520710059,2.59156211939725,0.13609467455621302,0.001
6,2.589111027998083,0.13572485207100593,2.4390694228085605,0.16863905325443787,0.001
7,2.4848947609172147,0.15014792899408283,2.649086930535056,0.11834319526627218,0.001
8,2.402741112428553,0.1882396449704142,2.322517308321866,0.1952662721893491,0.001
9,2.34115413497476,0.17714497041420119,2.3269881335171787,0.17455621301775148,0.001
10,2.226062641424291,0.21338757396449703,2.18490609255704,0.23964497041420119,0.001
11,2.1325550331788903,0.2459319526627219,2.1011820272965864,0.26331360946745563,0.0008
12,1.9822074511471917,0.26960059171597633,1.896472378210588,0.3520710059171598,0.0008
13,1.8500155490987442,0.3217455621301775,1.7918678522109985,0.3520710059171598,0.0008
14,1.712262902540319,0.3694526627218935,1.6260616237466985,0.3875739644970414,0.0008
15,1.614909101934994,0.41161242603550297,1.6343280943957241,0.4349112426035503,0.0008
16,1.47229342881371,0.4593195266272189,1.475944291461598,0.4822485207100592,0.0008
17,1.3404515701181747,0.5144230769230769,1.3440499088980935,0.5325443786982249,0.0008
18,1.1811735882478602,0.5769230769230769,1.135006758299741,0.6242603550295858,0.0008
19,1.054865179342382,0.6201923076923077,1.017153105952523,0.6479289940828402,0.0008
20,0.9455507807871875,0.6723372781065089,0.9799075018275868,0.6863905325443787,0.0008
21,0.786500795097912,0.7226331360946746,0.893755549734289,0.7396449704142012,0.00064
22,0.6057831879924326,0.7943786982248521,0.7241848815571178,0.7899408284023669,0.00064
23,0.5451293138896718,0.8143491124260355,0.725351092490283,0.7781065088757396,0.00064
24,0.4250335596940097,0.8657544378698225,0.8288303342732516,0.7869822485207101,0.00064
25,0.3739153035423335,0.8909023668639053,0.5715030621398579,0.8431952662721893,0.00064
26,0.3139844140585731,0.9123520710059172,0.988703803582625,0.7988165680473372,0.00064
27,0.29586127058548084,0.9252958579881657,0.6140890947797082,0.8579881656804734,0.00064
28,0.26528475181583094,0.9386094674556213,0.5248782255432822,0.878698224852071,0.00064
29,0.23823277972200338,0.9437869822485208,0.5477488244121725,0.8816568047337278,0.00064
30,0.22751438871902577,0.9382396449704142,0.3398728553544391,0.9230769230769231,0.00064
31,0.16348302033455933,0.9578402366863905,0.44129877198826184,0.8964497041420119,0.0005120000000000001
32,0.1352220503065516,0.9670857988165681,0.4810270775448192,0.9408284023668639,0.0005120000000000001
33,0.14414669945836067,0.9641272189349113,0.49627249620177527,0.9230769230769231,0.0005120000000000001
34,0.1144521385540857,0.9744822485207101,0.4524215354838155,0.9378698224852071,0.0005120000000000001
35,0.09329828646800974,0.978180473372781,0.3916790634393692,0.9201183431952663,0.0005120000000000001
36,0.07566432126742952,0.9803994082840237,0.45428178120743146,0.9142011834319527,0.0005120000000000001
37,0.10074090168756597,0.9767011834319527,0.5541510384275832,0.9201183431952663,0.0005120000000000001
38,0.0805712233270135,0.9826183431952663,0.38756987350908195,0.9349112426035503,0.0005120000000000001
39,0.0787208652616862,0.9840976331360947,0.31361477889797906,0.9526627218934911,0.0005120000000000001
40,0.08183974881163415,0.9807692307692307,0.3713839907537807,0.9289940828402367,0.0005120000000000001
41,0.0562957344987594,0.9866863905325444,0.28921182572164317,0.9556213017751479,0.0004096000000000001
42,0.03714310001814738,0.9900147928994083,0.30465147305618634,0.9497041420118343,0.0004096000000000001
43,0.043379411581383254,0.9874260355029586,0.30125948566604743,0.9556213017751479,0.0004096000000000001
44,0.02689381799496272,0.992603550295858,0.3769321095526472,0.9526627218934911,0.0004096000000000001
45,0.022749034602961998,0.9944526627218935,0.42402980679815466,0.9526627218934911,0.0004096000000000001
46,0.03105688020826646,0.9937130177514792,0.37652008091522887,0.9526627218934911,0.0004096000000000001
47,0.026965372624587924,0.9929733727810651,0.3505291510373354,0.9526627218934911,0.0004096000000000001
48,0.028057630432030075,0.9914940828402367,0.38795749215536157,0.9497041420118343,0.0004096000000000001
49,0.02197456256048206,0.9929733727810651,0.3960473320700906,0.9437869822485208,0.0004096000000000001
50,0.03454860940589296,0.9914940828402367,0.3650059994648803,0.9526627218934911,0.0004096000000000001
