epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.2619819472817815,0.03883136094674556,3.258870753374967,0.038461538461538464,0.001
2,3.2611459507661706,0.03587278106508876,3.2585561492226343,0.038461538461538464,0.001
3,3.259397498299094,0.034023668639053255,3.258328156037764,0.038461538461538464,0.001
4,3.260208376716165,0.03439349112426036,3.2568841630762275,0.04142011834319527,0.001
5,3.289740430607515,0.03661242603550296,3.258002606305209,0.038461538461538464,0.001
6,3.236451872657327,0.040680473372781065,3.0758442011746494,0.0621301775147929,0.001
7,2.8384092919966752,0.10428994082840237,2.645209464159879,0.14497041420118342,0.001
8,2.6119321458479936,0.14164201183431951,2.594776977192272,0.10650887573964497,0.001
9,2.5220070726731243,0.14201183431952663,2.456902330571955,0.1804733727810651,0.001
10,2.3868254451190722,0.1823224852071006,2.3780662796714087,0.20118343195266272,0.001
11,2.277830725557664,0.1804733727810651,2.2734018455852163,0.21597633136094674,0.0008
12,2.2019517071106853,0.21116863905325445,2.207500392740423,0.23668639053254437,0.0008
13,2.125967631620519,0.22928994082840237,2.298221371390603,0.22189349112426035,0.0008
14,2.1030488841673907,0.23150887573964496,2.1268226341767744,0.2455621301775148,0.0008
15,1.9830346612369314,0.2585059171597633,2.119470173662359,0.21893491124260356,0.0008
16,1.9453121970681584,0.26886094674556216,2.040536316958341,0.2958579881656805,0.0008
17,1.8663997243432437,0.2984467455621302,1.9545425284992566,0.2781065088757396,0.0008
18,1.7937537838430966,0.33357988165680474,1.7842536189339377,0.3698224852071006,0.0008
19,1.6485444391475004,0.3812869822485207,1.7222080013968728,0.3875739644970414,0.0008
20,1.5541307154823751,0.4271449704142012,1.554964997551658,0.4319526627218935,0.0008
21,1.3355563170769635,0.4914940828402367,1.3240943388505415,0.5591715976331361,0.00064
22,1.1881968764697803,0.5617603550295858,1.3328989093953914,0.5355029585798816,0.00064
23,1.0370221611331492,0.6013313609467456,1.2369692163033918,0.5887573964497042,0.00064
24,0.9751723436748281,0.6427514792899408,1.2600965879180215,0.5680473372781065,0.00064
25,0.8553223827305962,0.7004437869822485,0.9572728059508584,0.7071005917159763,0.00064
26,0.7598174018018385,0.7230029585798816,1.0099865360693498,0.7011834319526628,0.00064
27,0.6889418188263389,0.7570266272189349,0.9241047637029127,0.7307692307692307,0.00064
28,0.6054310192080105,0.7925295857988166,0.7108477516607805,0.7869822485207101,0.00064
29,0.5146762597210267,0.827292899408284,0.6889251389286735,0.8313609467455622,0.00064
30,0.4808362522545983,0.8613165680473372,0.8040111335841092,0.8165680473372781,0.00064
31,0.3548535664291943,0.9071745562130178,0.5469906614585356,0.8757396449704142,0.0005120000000000001
32,0.31168098493533974,0.9182692307692307,0.3757001229307868,0.9171597633136095,0.0005120000000000001
33,0.2376912649940042,0.9375,0.4290362135930495,0.9171597633136095,0.0005120000000000001
34,0.21940849204273785,0.9519230769230769,0.39526794969358225,0.9319526627218935,0.0005120000000000001
35,0.19654308318653527,0.9545118343195266,0.3986916955221783,0.9319526627218935,0.0005120000000000001
36,0.15081287347437705,0.9637573964497042,0.4588013941591436,0.9289940828402367,0.0005120000000000001
37,0.15767723149893914,0.9641272189349113,0.47076162695884705,0.9260355029585798,0.0005120000000000001
38,0.1338409635183566,0.9722633136094675,0.38924083951860666,0.9319526627218935,0.0005120000000000001
39,0.13520381329033304,0.9693047337278107,0.3768229294906963,0.9437869822485208,0.0005120000000000001
40,0.14398167915642263,0.9678254437869822,0.4527479803020304,0.9378698224852071,0.0005120000000000001
41,0.07773621543036664,0.981508875739645,0.35299296732145274,0.9467455621301775,0.0004096000000000001
42,0.07842035336036454,0.9833579881656804,0.2983985547272658,0.9615384615384616,0.0004096000000000001
43,0.06686595455085968,0.9848372781065089,0.5183402611450716,0.9201183431952663,0.0004096000000000001
44,0.05949655834804563,0.9855769230769231,0.4146334678357975,0.9467455621301775,0.0004096000000000001
45,0.05804096953943372,0.9885355029585798,0.40913627353835513,0.9556213017751479,0.0004096000000000001
46,0.037244831792571965,0.9911242603550295,0.46285492423075164,0.9497041420118343,0.0004096000000000001
47,0.04609595069196075,0.9881656804733728,0.4302957072346048,0.9497041420118343,0.0004096000000000001
48,0.0882325524573817,0.981508875739645,0.2706843014298515,0.9674556213017751,0.0004096000000000001
49,0.04902486992753385,0.9896449704142012,0.3946146419779821,0.9467455621301775,0.0004096000000000001
50,0.029093130280071978,0.9937130177514792,0.3219477473758161,0.9556213017751479,0.0004096000000000001
